INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
395,T,190409,200920,40.714255N,73.947776W,11   ,11  ,273,         
396,T,190409,200921,40.714241N,73.947824W,11   ,13  ,272,         
397,T,190409,200922,40.714226N,73.947873W,12   ,13  ,271,         
398,T,190409,200923,40.714216N,73.947914W,12   ,8   ,268,         
399,T,190409,200924,40.71421N,73.947934W,12   ,0   ,268,         
400,T,190409,200925,40.714204N,73.947945W,12   ,0   ,268,         
401,T,190409,200926,40.714199N,73.947948W,12   ,0   ,268,         
402,T,190409,200927,40.714196N,73.947948W,13   ,0   ,268,         
403,T,190409,200928,40.714195N,73.947949W,13   ,0   ,268,         
404,T,190409,200929,40.714193N,73.947949W,13   ,0   ,268,         
405,T,190409,200930,40.714193N,73.947951W,13   ,0   ,268,         
406,T,190409,200931,40.71419N,73.947954W,13   ,0   ,268,         
407,T,190409,200932,40.71419N,73.947988W,13   ,7   ,255,         
408,T,190409,200933,40.714184N,73.948011W,13   ,7   ,258,         
409,T,190409,200934,40.714181N,73.948031W,13   ,5   ,259,         
410,T,190409,200935,40.714178N,73.948049W,13   ,5   ,260,         
411,T,190409,200936,40.714176N,73.948068W,13   ,6   ,260,         
412,T,190409,200937,40.714176N,73.948089W,14   ,7   ,261,         
413,T,190409,200938,40.714173N,73.948113W,14   ,7   ,261,         
414,T,190409,200939,40.71417N,73.948143W,14   ,9   ,262,         
415,T,190409,200940,40.714168N,73.948181W,14   ,12  ,263,         
416,T,190409,200941,40.714166N,73.948231W,14   ,14  ,263,         
417,T,190409,200942,40.71417N,73.948284W,15   ,14  ,266,         
418,T,190409,200943,40.714171N,73.948336W,15   ,15  ,273,         
419,T,190409,200944,40.714163N,73.948408W,15   ,15  ,273,         
420,T,190409,200945,40.714154N,73.94847W,15   ,16  ,272,         
421,T,190409,200946,40.714139N,73.948538W,15   ,18  ,271,         
422,T,190409,200947,40.714131N,73.948606W,15   ,20  ,271,         
423,T,190409,200948,40.714126N,73.94868W,16   ,20  ,268,         
424,T,190409,200949,40.714125N,73.948749W,16   ,19  ,267,         
425,T,190409,200950,40.714123N,73.948811W,16   ,16  ,266,         
426,T,190409,200951,40.714123N,73.948865W,16   ,13  ,263,         
427,T,190409,200952,40.71412N,73.948908W,16   ,9   ,254,         
428,T,190409,200953,40.714111N,73.948933W,16   ,5   ,254,         
429,T,190409,200954,40.714108N,73.94894W,16   ,0   ,254,         
430,T,190409,200955,40.714103N,73.948936W,16   ,0   ,254,         
431,T,190409,200956,40.714101N,73.948931W,16   ,0   ,254,         
432,T,190409,200957,40.714096N,73.948928W,16   ,0   ,254,         
433,T,190409,200958,40.714096N,73.948924W,16   ,0   ,254,         
434,T,190409,200959,40.714096N,73.948923W,16   ,0   ,254,         
435,T,190409,201000,40.714098N,73.948921W,16   ,0   ,254,         
436,T,190409,201001,40.714098N,73.948921W,16   ,0   ,254,         
437,T,190409,201002,40.714098N,73.948921W,16   ,0   ,254,         
438,T,190409,201003,40.714098N,73.948921W,16   ,0   ,254,         
439,T,190409,201004,40.714096N,73.948921W,16   ,0   ,254,         
440,T,190409,201005,40.714096N,73.948923W,16   ,0   ,254,         
441,T,190409,201006,40.714096N,73.948923W,16   ,0   ,254,         
442,T,190409,201007,40.714096N,73.948923W,16   ,0   ,254,         
443,T,190409,201008,40.714096N,73.948923W,16   ,0   ,254,         
444,T,190409,201009,40.714096N,73.948923W,16   ,0   ,254,         
445,T,190409,201010,40.714096N,73.948923W,16   ,0   ,254,         
446,T,190409,201011,40.714096N,73.948923W,16   ,0   ,254,         
447,T,190409,201012,40.714096N,73.948923W,16   ,0   ,254,         
448,T,190409,201013,40.714096N,73.948923W,16   ,0   ,254,         
449,T,190409,201014,40.714096N,73.948924W,16   ,0   ,254,         
450,T,190409,201015,40.7141N,73.948929W,16   ,4   ,254,         
451,T,190409,201016,40.714105N,73.948961W,16   ,5   ,291,         
452,T,190409,201018,40.714108N,73.949071W,16   ,13  ,287,         
453,T,190409,201019,40.714106N,73.949143W,16   ,17  ,286,         
454,T,190409,201020,40.714101N,73.949226W,16   ,22  ,284,         
455,T,190409,201021,40.714094N,73.949323W,17   ,25  ,282,         
456,T,190409,201022,40.714091N,73.949416W,17   ,25  ,281,         
457,T,190409,201023,40.714088N,73.94951W,17   ,27  ,280,         
458,T,190409,201024,40.714085N,73.949605W,17   ,28  ,279,         
459,T,190409,201025,40.714083N,73.949705W,17   ,28  ,278,         
460,T,190409,201026,40.714085N,73.949808W,17   ,29  ,277,         
461,T,190409,201027,40.714083N,73.949913W,16   ,29  ,276,         
462,T,190409,201028,40.714083N,73.950014W,16   ,30  ,275,         
463,T,190409,201029,40.714083N,73.950116W,16   ,30  ,274,         
464,T,190409,201030,40.714086N,73.950218W,16   ,29  ,273,         
465,T,190409,201031,40.714086N,73.950323W,16   ,29  ,271,         
466,T,190409,201032,40.714086N,73.950418W,15   ,27  ,270,         
467,T,190409,201033,40.714086N,73.950501W,15   ,23  ,268,         
468,T,190409,201034,40.714085N,73.950576W,14   ,21  ,268,         
469,T,190409,201035,40.714086N,73.950645W,14   ,21  ,268,         
470,T,190409,201036,40.714088N,73.950716W,13   ,22  ,269,         
471,T,190409,201037,40.714088N,73.950795W,13   ,23  ,270,         
472,T,190409,201038,40.714091N,73.950871W,13   ,23  ,271,         
473,T,190409,201039,40.714093N,73.950948W,12   ,23  ,271,         
474,T,190409,201040,40.714096N,73.951016W,12   ,20  ,271,         
475,T,190409,201041,40.714096N,73.951076W,12   ,17  ,270,         
476,T,190409,201042,40.714096N,73.951126W,12   ,14  ,269,         
477,T,190409,201043,40.714096N,73.951171W,11   ,14  ,269,         
478,T,190409,201044,40.714098N,73.951221W,11   ,16  ,270,         
479,T,190409,201045,40.714098N,73.951275W,11   ,16  ,270,         
480,T,190409,201046,40.714103N,73.951326W,10   ,15  ,271,         
481,T,190409,201047,40.714108N,73.951383W,10   ,17  ,272,         
482,T,190409,201048,40.714111N,73.951459W,10   ,18  ,272,         
483,T,190409,201049,40.714111N,73.951531W,10   ,19  ,274,         
484,T,190409,201050,40.714143N,73.951591W,11   ,17  ,284,         
485,T,190409,201051,40.71415N,73.951661W,11   ,19  ,283,         
486,T,190409,201052,40.714141N,73.951741W,11   ,20  ,281,         
487,T,190409,201053,40.714131N,73.951818W,11   ,20  ,280,         
488,T,190409,201055,40.714111N,73.951948W,10   ,16  ,258,         
489,T,190409,201056,40.714101N,73.952008W,9    ,17  ,259,         
490,T,190409,201057,40.714098N,73.952069W,9    ,18  ,260,         
491,T,190409,201058,40.714094N,73.952133W,8    ,17  ,260,         
492,T,190409,201059,40.714093N,73.952196W,8    ,17  ,262,         
493,T,190409,201100,40.714093N,73.952258W,8    ,18  ,263,         
494,T,190409,201101,40.714094N,73.952321W,7    ,19  ,263,         
495,T,190409,201102,40.714098N,73.952391W,7    ,21  ,264,         
496,T,190409,201103,40.714101N,73.952471W,7    ,24  ,265,         
497,T,190409,201104,40.714105N,73.952556W,7    ,25  ,266,         
498,T,190409,201105,40.714106N,73.952645W,6    ,24  ,267,         
499,T,190409,201106,40.714108N,73.952729W,6    ,23  ,268,         
500,T,190409,201107,40.714113N,73.95281W,6    ,23  ,268,         
501,T,190409,201108,40.714113N,73.95289W,6    ,23  ,270,         
502,T,190409,201109,40.714114N,73.952958W,6    ,20  ,271,         
503,T,190409,201110,40.714114N,73.953018W,6    ,18  ,272,         
504,T,190409,201111,40.714116N,73.95307W,6    ,17  ,273,         
505,T,190409,201112,40.714133N,73.953126W,6    ,17  ,280,         
506,T,190409,201113,40.714168N,73.953179W,6    ,19  ,292,         
507,T,190409,201114,40.714188N,73.953243W,6    ,19  ,292,         
508,T,190409,201115,40.71418N,73.953321W,6    ,19  ,290,         
509,T,190409,201116,40.714168N,73.953416W,5    ,22  ,288,         
510,T,190409,201117,40.714161N,73.953505W,5    ,21  ,287,         
511,T,190409,201118,40.714158N,73.953586W,5    ,20  ,285,         
512,T,190409,201120,40.714131N,73.953776W,4    ,18  ,282,         
513,T,190409,201121,40.714123N,73.953848W,4    ,18  ,281,         
514,T,190409,201122,40.714121N,73.953915W,4    ,16  ,279,         
515,T,190409,201123,40.714118N,73.953971W,3    ,11  ,278,         
516,T,190409,201124,40.71412N,73.954009W,3    ,6   ,277,         
517,T,190409,201125,40.714116N,73.954026W,3    ,0   ,277,         
518,T,190409,201126,40.714109N,73.954036W,3    ,0   ,277,         
519,T,190409,201127,40.714103N,73.954038W,2    ,0   ,277,         
520,T,190409,201128,40.714098N,73.954041W,2    ,0   ,277,         
521,T,190409,201129,40.714096N,73.954039W,2    ,0   ,277,         
522,T,190409,201130,40.714094N,73.954038W,2    ,0   ,277,         
523,T,190409,201131,40.714093N,73.954038W,2    ,0   ,277,         
524,T,190409,201132,40.714093N,73.954038W,2    ,0   ,277,         
525,T,190409,201133,40.714091N,73.954038W,1    ,0   ,277,         
526,T,190409,201134,40.714091N,73.954039W,1    ,0   ,277,         
527,T,190409,201135,40.714091N,73.954039W,1    ,0   ,277,         
528,T,190409,201136,40.714091N,73.954039W,1    ,0   ,277,         
529,T,190409,201137,40.714091N,73.954039W,1    ,0   ,277,         
530,T,190409,201138,40.714091N,73.954039W,1    ,0   ,277,         
531,T,190409,201139,40.714091N,73.954039W,1    ,0   ,277,         
532,T,190409,201140,40.714091N,73.954039W,1    ,0   ,277,         
533,T,190409,201141,40.714091N,73.954039W,1    ,0   ,277,         
534,T,190409,201142,40.714091N,73.954041W,1    ,0   ,277,         
535,T,190409,201143,40.714091N,73.954046W,1    ,0   ,277,         
536,T,190409,201145,40.714091N,73.954046W,1    ,0   ,277,         
537,T,190409,201146,40.714091N,73.95405W,1    ,0   ,277,         
538,T,190409,201147,40.714091N,73.954053W,1    ,0   ,277,         
539,T,190409,201148,40.714091N,73.954058W,1    ,0   ,277,         
540,T,190409,201149,40.714091N,73.954063W,1    ,0   ,277,         
541,T,190409,201150,40.714091N,73.954071W,1    ,0   ,277,         
542,T,190409,201151,40.714091N,73.954083W,1    ,0   ,277,         
543,T,190409,201152,40.714091N,73.954099W,1    ,0   ,277,         
544,T,190409,201153,40.714093N,73.954121W,1    ,5   ,268,         
545,T,190409,201154,40.714094N,73.954143W,1    ,5   ,268,         
546,T,190409,201155,40.714098N,73.954154W,1    ,0   ,268,         
547,T,190409,201156,40.714096N,73.954156W,1    ,0   ,268,         
548,T,190409,201157,40.714096N,73.954156W,1    ,0   ,268,         
549,T,190409,201158,40.714094N,73.954156W,2    ,0   ,268,         
550,T,190409,201159,40.714094N,73.954156W,2    ,0   ,268,         
551,T,190409,201200,40.714094N,73.954154W,2    ,0   ,268,         
552,T,190409,201201,40.714094N,73.954154W,2    ,0   ,268,         
553,T,190409,201202,40.714094N,73.954156W,2    ,0   ,268,         
554,T,190409,201203,40.714094N,73.95416W,2    ,3   ,269,         
555,T,190409,201204,40.714096N,73.954176W,2    ,6   ,268,         
556,T,190409,201205,40.714094N,73.954193W,2    ,3   ,268,         
557,T,190409,201206,40.714094N,73.954203W,2    ,0   ,268,         
558,T,190409,201207,40.714098N,73.954216W,2    ,4   ,271,         
559,T,190409,201208,40.714101N,73.954233W,2    ,5   ,273,         
560,T,190409,201209,40.714105N,73.95426W,2    ,9   ,274,         
561,T,190409,201210,40.714106N,73.954293W,2    ,9   ,275,         
562,T,190409,201211,40.714105N,73.954329W,2    ,11  ,273,         
563,T,190409,201329,40.714056N,73.954298W,3    ,37  ,91 ,         
564,T,190409,201330,40.714051N,73.954186W,3    ,31  ,91 ,         
565,T,190409,201331,40.714048N,73.954096W,3    ,23  ,92 ,         
566,T,190409,201332,40.714045N,73.954033W,2    ,16  ,91 ,         
567,T,190409,201333,40.714043N,73.95398W,2    ,15  ,90 ,         
568,T,190409,201334,40.714041N,73.953933W,2    ,13  ,90 ,         
569,T,190409,201335,40.714041N,73.953893W,2    ,9   ,91 ,         
570,T,190409,201336,40.714041N,73.953866W,2    ,6   ,84 ,         
571,T,190409,201337,40.71404N,73.953848W,1    ,4   ,84 ,         
572,T,190409,201338,40.71404N,73.953841W,1    ,0   ,84 ,         
573,T,190409,201339,40.71404N,73.953843W,1    ,0   ,84 ,         
574,T,190409,201340,40.714038N,73.953844W,2    ,0   ,84 ,         
575,T,190409,201341,40.714038N,73.953846W,2    ,0   ,84 ,         
576,T,190409,201342,40.714038N,73.953846W,2    ,0   ,84 ,         
577,T,190409,201343,40.714038N,73.953846W,2    ,0   ,84 ,         
578,T,190409,201344,40.714038N,73.953846W,2    ,0   ,84 ,         
579,T,190409,201345,40.714038N,73.953846W,2    ,0   ,84 ,         
580,T,190409,201346,40.714038N,73.953846W,2    ,0   ,84 ,         
581,T,190409,201347,40.714038N,73.953846W,2    ,0   ,84 ,         
582,T,190409,201348,40.714038N,73.953846W,2    ,0   ,84 ,         
583,T,190409,201349,40.714038N,73.953846W,2    ,0   ,84 ,         
584,T,190409,201350,40.714038N,73.953846W,2    ,0   ,84 ,         
585,T,190409,201351,40.714038N,73.953846W,2    ,0   ,84 ,         
586,T,190409,201352,40.714038N,73.953846W,2    ,0   ,84 ,         
587,T,190409,201353,40.714038N,73.953846W,2    ,0   ,84 ,         
588,T,190409,201354,40.714038N,73.953846W,2    ,0   ,84 ,         
589,T,190409,201355,40.714038N,73.953846W,2    ,0   ,84 ,         
590,T,190409,201356,40.714038N,73.953846W,2    ,0   ,84 ,         
591,T,190409,201357,40.714038N,73.953848W,2    ,0   ,84 ,         
592,T,190409,201358,40.714038N,73.953848W,2    ,0   ,84 ,         
593,T,190409,201359,40.714038N,73.953848W,2    ,0   ,84 ,         
594,T,190409,201400,40.714038N,73.953848W,2    ,0   ,84 ,         
595,T,190409,201401,40.714038N,73.953848W,2    ,0   ,84 ,         
596,T,190409,201402,40.714038N,73.953848W,2    ,0   ,84 ,         
597,T,190409,201403,40.714038N,73.953848W,2    ,0   ,84 ,         
598,T,190409,201404,40.714038N,73.953848W,2    ,0   ,84 ,         
599,T,190409,201405,40.714038N,73.953848W,2    ,0   ,84 ,         
600,T,190409,201406,40.714038N,73.953848W,2    ,0   ,84 ,         
601,T,190409,201407,40.714038N,73.953848W,2    ,0   ,84 ,         
602,T,190409,201408,40.714038N,73.953848W,2    ,0   ,84 ,         
603,T,190409,201409,40.714038N,73.953848W,2    ,0   ,84 ,         
604,T,190409,201410,40.714038N,73.953848W,2    ,0   ,84 ,         
605,T,190409,201411,40.714038N,73.953848W,2    ,0   ,84 ,         
606,T,190409,201412,40.714038N,73.953848W,2    ,0   ,84 ,         
607,T,190409,201413,40.714038N,73.953848W,2    ,0   ,84 ,         
608,T,190409,201414,40.714038N,73.953848W,2    ,0   ,84 ,         
609,T,190409,201415,40.714038N,73.953848W,2    ,0   ,84 ,         
610,T,190409,201416,40.714038N,73.953848W,2    ,0   ,84 ,         
611,T,190409,201417,40.714038N,73.953848W,2    ,0   ,84 ,         
612,T,190409,201418,40.714038N,73.953848W,2    ,0   ,84 ,         
613,T,190409,201419,40.714038N,73.953848W,2    ,0   ,84 ,         
614,T,190409,201420,40.714038N,73.953848W,2    ,0   ,84 ,         
615,T,190409,201421,40.714038N,73.953848W,2    ,0   ,84 ,         
616,T,190409,201422,40.714038N,73.953848W,2    ,0   ,84 ,         
617,T,190409,201423,40.714038N,73.953848W,2    ,0   ,84 ,         
618,T,190409,201424,40.714038N,73.953848W,2    ,0   ,84 ,         
619,T,190409,201425,40.714038N,73.953848W,2    ,0   ,84 ,         
620,T,190409,201426,40.714038N,73.953844W,2    ,0   ,84 ,         
621,T,190409,201427,40.714038N,73.953843W,2    ,0   ,84 ,         
622,T,190409,201428,40.714038N,73.953841W,2    ,0   ,84 ,         
623,T,190409,201429,40.714038N,73.953839W,2    ,0   ,84 ,         
624,T,190409,201430,40.714038N,73.953834W,2    ,0   ,84 ,         
625,T,190409,201431,40.714038N,73.953829W,2    ,0   ,84 ,         
626,T,190409,201432,40.714038N,73.953825W,2    ,0   ,84 ,         
627,T,190409,201433,40.714038N,73.953819W,2    ,0   ,84 ,         
628,T,190409,201434,40.714038N,73.95381W,2    ,4   ,90 ,         
629,T,190409,201435,40.714036N,73.953791W,2    ,7   ,92 ,         
630,T,190409,201436,40.714031N,73.953756W,2    ,13  ,92 ,         
631,T,190409,201437,40.714028N,73.953704W,2    ,16  ,92 ,         
632,T,190409,201438,40.714024N,73.953643W,2    ,19  ,92 ,         
633,T,190409,201439,40.714021N,73.953566W,2    ,24  ,91 ,         
634,T,190409,201440,40.714016N,73.953483W,1    ,25  ,93 ,         
635,T,190409,201441,40.714011N,73.953401W,1    ,24  ,93 ,         
636,T,190409,201442,40.714008N,73.953323W,1    ,23  ,93 ,         
637,T,190409,201443,40.713996N,73.953253W,1    ,22  ,98 ,         
638,T,190409,201444,40.713981N,73.953193W,1    ,20  ,102,         
639,T,190409,201445,40.713991N,73.953139W,1    ,21  ,101,         
640,T,190409,201446,40.714008N,73.95307W,1    ,21  ,99 ,         
641,T,190409,201447,40.714013N,73.952983W,1    ,21  ,98 ,         
642,T,190409,201448,40.714016N,73.952906W,1    ,18  ,97 ,         
643,T,190409,201449,40.714021N,73.952834W,1    ,15  ,96 ,         
644,T,190409,201450,40.714023N,73.952778W,1    ,12  ,94 ,         
645,T,190409,201451,40.714021N,73.952731W,1    ,10  ,93 ,         
646,T,190409,201452,40.714019N,73.952691W,1    ,9   ,92 ,         
647,T,190409,201453,40.714018N,73.952651W,1    ,9   ,91 ,         
648,T,190409,201454,40.714018N,73.952603W,1    ,14  ,91 ,         
649,T,190409,201455,40.714019N,73.952538W,1    ,19  ,91 ,         
650,T,190409,201456,40.714016N,73.952458W,1    ,22  ,92 ,         
651,T,190409,201457,40.714011N,73.952378W,1    ,22  ,92 ,         
652,T,190409,201458,40.71401N,73.952304W,0    ,19  ,93 ,         
653,T,190409,201459,40.714008N,73.95224W,0    ,17  ,92 ,         
654,T,190409,201500,40.71401N,73.952178W,0    ,18  ,90 ,         
655,T,190409,201501,40.71401N,73.952105W,0    ,22  ,90 ,         
656,T,190409,201502,40.71401N,73.952023W,0    ,24  ,90 ,         
657,T,190409,201503,40.714011N,73.951934W,0    ,26  ,89 ,         
658,T,190409,201504,40.714015N,73.951843W,0    ,28  ,88 ,         
659,T,190409,201505,40.714019N,73.951745W,0    ,29  ,88 ,         
660,T,190409,201506,40.714019N,73.951643W,0    ,30  ,88 ,         
661,T,190409,201507,40.714018N,73.951535W,-0   ,29  ,88 ,         
662,T,190409,201508,40.714019N,73.951429W,-0   ,30  ,89 ,         
663,T,190409,201509,40.714021N,73.951321W,-0   ,31  ,89 ,         
664,T,190409,201510,40.714023N,73.951216W,-0   ,30  ,90 ,         
665,T,190409,201511,40.714033N,73.951113W,-0   ,28  ,89 ,         
666,T,190409,201512,40.714035N,73.951023W,-0   ,25  ,90 ,         
667,T,190409,201513,40.714035N,73.950944W,-0   ,22  ,90 ,         
668,T,190409,201514,40.714035N,73.950874W,-0   ,19  ,91 ,         
669,T,190409,201515,40.714038N,73.950808W,-0   ,18  ,90 ,         
670,T,190409,201516,40.71404N,73.950746W,-1   ,17  ,90 ,         
671,T,190409,201517,40.714043N,73.95069W,-1   ,16  ,89 ,         
672,T,190409,201518,40.714045N,73.950634W,-1   ,15  ,90 ,         
673,T,190409,201519,40.714045N,73.95058W,-1   ,15  ,90 ,         
