INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
6391,T,190409,124451,40.714733N,73.941273W,27   ,28  ,91 ,         
6392,T,190409,124452,40.714733N,73.941179W,27   ,28  ,90 ,         
6393,T,190409,124453,40.714733N,73.941088W,27   ,27  ,89 ,         
6394,T,190409,124454,40.714726N,73.940999W,27   ,26  ,89 ,         
6395,T,190409,124455,40.714719N,73.940916W,27   ,26  ,90 ,         
6396,T,190409,124456,40.714715N,73.940831W,27   ,26  ,91 ,         
6397,T,190409,124457,40.71471N,73.940744W,27   ,26  ,93 ,         
6398,T,190409,124458,40.714703N,73.940658W,27   ,25  ,94 ,         
6399,T,190409,124459,40.714691N,73.940571W,28   ,25  ,94 ,         
6400,T,190409,124500,40.714683N,73.940484W,28   ,25  ,95 ,         
6401,T,190409,124501,40.714673N,73.940398W,28   ,25  ,95 ,         
6402,T,190409,124502,40.714665N,73.940318W,29   ,22  ,95 ,         
6403,T,190409,124503,40.714658N,73.940255W,29   ,17  ,95 ,         
6404,T,190409,124504,40.714656N,73.940201W,29   ,15  ,94 ,         
6405,T,190409,124505,40.714656N,73.940153W,29   ,14  ,93 ,         
6406,T,190409,124506,40.714656N,73.940108W,28   ,13  ,92 ,         
6407,T,190409,124507,40.714653N,73.940068W,28   ,10  ,91 ,         
6408,T,190409,124508,40.714641N,73.940038W,28   ,7   ,92 ,         
6409,T,190409,124509,40.714626N,73.940014W,29   ,5   ,94 ,         
6410,T,190409,124510,40.714625N,73.939994W,29   ,5   ,84 ,         
6411,T,190409,124511,40.714623N,73.939983W,29   ,0   ,84 ,         
6412,T,190409,124512,40.714621N,73.939981W,29   ,0   ,84 ,         
6413,T,190409,124513,40.71462N,73.939985W,29   ,0   ,84 ,         
6414,T,190409,124514,40.714621N,73.939989W,29   ,0   ,84 ,         
6415,T,190409,124515,40.714621N,73.939991W,29   ,0   ,84 ,         
6416,T,190409,124516,40.714623N,73.939993W,29   ,0   ,84 ,         
6417,T,190409,124517,40.714623N,73.939993W,29   ,0   ,84 ,         
6418,T,190409,124518,40.714625N,73.939993W,30   ,0   ,84 ,         
6419,T,190409,124519,40.714625N,73.939993W,30   ,0   ,84 ,         
6420,T,190409,124520,40.714625N,73.939993W,30   ,0   ,84 ,         
6421,T,190409,124521,40.714625N,73.939991W,30   ,0   ,84 ,         
6422,T,190409,124522,40.714626N,73.939983W,30   ,6   ,86 ,         
6423,T,190409,124523,40.714628N,73.93995W,30   ,12  ,85 ,         
6424,T,190409,124524,40.714631N,73.939901W,30   ,13  ,91 ,         
6425,T,190409,124525,40.714634N,73.939848W,30   ,14  ,91 ,         
6426,T,190409,124526,40.714636N,73.939798W,30   ,15  ,90 ,         
6427,T,190409,124527,40.714636N,73.939746W,30   ,15  ,88 ,         
6428,T,190409,124528,40.714634N,73.939698W,30   ,15  ,90 ,         
6429,T,190409,124529,40.714633N,73.939644W,30   ,15  ,91 ,         
6430,T,190409,124530,40.714628N,73.93959W,30   ,16  ,93 ,         
6431,T,190409,124531,40.714625N,73.93953W,30   ,17  ,93 ,         
6432,T,190409,124532,40.714626N,73.939471W,30   ,17  ,93 ,         
6433,T,190409,124533,40.714625N,73.939416W,30   ,15  ,93 ,         
6434,T,190409,124534,40.714621N,73.939368W,31   ,13  ,93 ,         
6435,T,190409,124535,40.71462N,73.939323W,31   ,14  ,91 ,         
6436,T,190409,124536,40.714621N,73.939268W,31   ,17  ,90 ,         
6437,T,190409,124537,40.714628N,73.9392W,31   ,22  ,90 ,         
6438,T,190409,124538,40.714636N,73.939119W,31   ,24  ,90 ,         
6439,T,190409,124539,40.714634N,73.939038W,31   ,24  ,90 ,         
6440,T,190409,124540,40.714636N,73.938956W,31   ,24  ,91 ,         
6441,T,190409,124541,40.71464N,73.938871W,31   ,26  ,92 ,         
6442,T,190409,124542,40.714638N,73.938779W,31   ,28  ,92 ,         
6443,T,190409,125129,40.714723N,73.938778W,12   ,21  ,272,         
6444,T,190409,125130,40.714721N,73.938853W,12   ,21  ,272,         
6445,T,190409,125131,40.714723N,73.938923W,13   ,21  ,272,         
6446,T,190409,125132,40.714726N,73.938994W,13   ,22  ,273,         
6447,T,190409,125133,40.714731N,73.939071W,12   ,23  ,274,         
6448,T,190409,125134,40.714716N,73.939151W,12   ,23  ,275,         
6449,T,190409,125135,40.7147N,73.939239W,12   ,24  ,275,         
6450,T,190409,125136,40.714691N,73.939331W,13   ,25  ,275,         
6451,T,190409,125137,40.714668N,73.939426W,13   ,26  ,274,         
6452,T,190409,125138,40.714653N,73.939518W,13   ,27  ,272,         
6453,T,190409,125139,40.714644N,73.939608W,13   ,26  ,272,         
6454,T,190409,125140,40.714641N,73.939695W,14   ,24  ,272,         
6455,T,190409,125141,40.714631N,73.939775W,14   ,23  ,272,         
6456,T,190409,125142,40.714634N,73.939851W,14   ,22  ,271,         
6457,T,190409,125143,40.71465N,73.939921W,14   ,21  ,272,         
6458,T,190409,125144,40.714656N,73.939991W,14   ,20  ,271,         
6459,T,190409,125145,40.714656N,73.940058W,15   ,19  ,271,         
6460,T,190409,125146,40.714651N,73.940114W,15   ,16  ,271,         
6461,T,190409,125147,40.714646N,73.940158W,15   ,11  ,272,         
6462,T,190409,125148,40.714643N,73.940188W,15   ,7   ,272,         
6463,T,190409,125149,40.714636N,73.940203W,15   ,5   ,273,         
6464,T,190409,125150,40.714634N,73.940219W,15   ,4   ,273,         
6465,T,190409,125151,40.714629N,73.940236W,16   ,5   ,273,         
6466,T,190409,125152,40.714628N,73.940253W,15   ,4   ,273,         
6467,T,190409,125153,40.714626N,73.940264W,15   ,0   ,273,         
6468,T,190409,125154,40.714623N,73.940268W,16   ,0   ,273,         
6469,T,190409,125155,40.714621N,73.940268W,16   ,0   ,273,         
6470,T,190409,125156,40.714618N,73.94027W,17   ,0   ,273,         
6471,T,190409,125157,40.71462N,73.940271W,17   ,0   ,273,         
6472,T,190409,125158,40.714621N,73.940271W,17   ,0   ,273,         
6473,T,190409,125159,40.714621N,73.940271W,17   ,0   ,273,         
6474,T,190409,125200,40.714621N,73.940271W,17   ,0   ,273,         
6475,T,190409,125201,40.714621N,73.940271W,17   ,0   ,273,         
6476,T,190409,125202,40.714621N,73.940271W,17   ,0   ,273,         
6477,T,190409,125203,40.714621N,73.940271W,17   ,0   ,273,         
6478,T,190409,125204,40.714621N,73.940271W,17   ,0   ,273,         
6479,T,190409,125205,40.714621N,73.940271W,17   ,0   ,273,         
6480,T,190409,125206,40.714621N,73.940271W,17   ,0   ,273,         
6481,T,190409,125207,40.714621N,73.940271W,17   ,0   ,273,         
6482,T,190409,125208,40.714621N,73.940271W,17   ,0   ,273,         
6483,T,190409,125209,40.714621N,73.940271W,17   ,0   ,273,         
6484,T,190409,125210,40.714621N,73.940271W,17   ,0   ,273,         
6485,T,190409,125211,40.714621N,73.940271W,17   ,0   ,273,         
6486,T,190409,125212,40.714621N,73.940271W,17   ,0   ,273,         
6487,T,190409,125213,40.714621N,73.940271W,17   ,0   ,273,         
6488,T,190409,125214,40.714621N,73.940271W,17   ,0   ,273,         
6489,T,190409,125215,40.714621N,73.940271W,17   ,0   ,273,         
6490,T,190409,125216,40.714621N,73.940271W,17   ,0   ,273,         
6491,T,190409,125217,40.714621N,73.940271W,17   ,0   ,273,         
6492,T,190409,125218,40.714621N,73.940271W,17   ,0   ,273,         
6493,T,190409,125219,40.714621N,73.940271W,17   ,0   ,273,         
6494,T,190409,125220,40.714621N,73.940271W,17   ,0   ,273,         
6495,T,190409,125221,40.714621N,73.940271W,17   ,0   ,273,         
6496,T,190409,125222,40.714621N,73.940271W,17   ,0   ,273,         
6497,T,190409,125223,40.714621N,73.940271W,17   ,0   ,273,         
6498,T,190409,125224,40.714621N,73.940273W,17   ,0   ,273,         
6499,T,190409,125225,40.714618N,73.940301W,16   ,5   ,269,         
6500,T,190409,125226,40.714606N,73.940351W,16   ,11  ,261,         
6501,T,190409,125227,40.714603N,73.940405W,17   ,12  ,262,         
6502,T,190409,125228,40.714586N,73.940451W,17   ,12  ,263,         
6503,T,190409,125229,40.714551N,73.940501W,17   ,11  ,263,         
6504,T,190409,125230,40.714553N,73.940538W,17   ,9   ,265,         
6505,T,190409,125231,40.714554N,73.940571W,17   ,8   ,266,         
6506,T,190409,125232,40.714556N,73.9406W,16   ,7   ,267,         
6507,T,190409,125233,40.714553N,73.940631W,16   ,8   ,269,         
6508,T,190409,125234,40.714553N,73.940664W,16   ,9   ,284,         
6509,T,190409,125235,40.714558N,73.940698W,16   ,9   ,281,         
6510,T,190409,125236,40.714556N,73.940725W,16   ,7   ,280,         
6511,T,190409,125237,40.714554N,73.94075W,16   ,6   ,279,         
6512,T,190409,125238,40.714551N,73.940768W,16   ,5   ,277,         
6513,T,190409,125239,40.714548N,73.940786W,16   ,5   ,276,         
6514,T,190409,125240,40.714548N,73.940813W,16   ,9   ,275,         
6515,T,190409,125241,40.714541N,73.940851W,16   ,13  ,274,         
6516,T,190409,125242,40.714543N,73.940906W,16   ,18  ,272,         
6517,T,190409,125243,40.714544N,73.940973W,17   ,21  ,271,         
6518,T,190409,125244,40.71455N,73.941053W,17   ,26  ,271,         
6519,T,190409,125245,40.714554N,73.941143W,17   ,28  ,271,         
6520,T,190409,125246,40.714588N,73.941235W,17   ,28  ,272,         
6521,T,190409,125247,40.714598N,73.941331W,17   ,28  ,273,         
6522,T,190409,125248,40.71462N,73.941423W,18   ,27  ,272,         
6523,T,190409,125249,40.714631N,73.941513W,18   ,26  ,273,         
6524,T,190409,125250,40.714636N,73.941599W,18   ,25  ,273,         
6525,T,190409,125251,40.714641N,73.941688W,18   ,27  ,273,         
6526,T,190409,125252,40.714666N,73.94178W,18   ,29  ,274,         
6527,T,190409,125253,40.714678N,73.941878W,18   ,29  ,274,         
6528,T,190409,125254,40.714693N,73.941971W,18   ,27  ,274,         
6529,T,190409,125255,40.714706N,73.942056W,19   ,24  ,273,         
6530,T,190409,125256,40.71471N,73.942131W,19   ,22  ,273,         
6531,T,190409,125257,40.714708N,73.942198W,20   ,21  ,271,         
6532,T,190409,125258,40.714723N,73.942263W,20   ,21  ,269,         
6533,T,190409,125259,40.714735N,73.942338W,20   ,21  ,268,         
6534,T,190409,125300,40.714735N,73.942418W,19   ,21  ,266,         
6535,T,190409,125301,40.714731N,73.942493W,19   ,20  ,264,         
6536,T,190409,125302,40.714731N,73.942564W,19   ,22  ,262,         
6537,T,190409,125303,40.71473N,73.942646W,18   ,25  ,262,         
6538,T,190409,125304,40.71473N,73.942734W,19   ,25  ,262,         
6539,T,190409,125305,40.714723N,73.942823W,19   ,27  ,263,         
6540,T,190409,125306,40.714715N,73.942911W,19   ,28  ,262,         
6541,T,190409,125307,40.71471N,73.943003W,19   ,28  ,261,         
6542,T,190409,125308,40.7147N,73.943096W,19   ,28  ,260,         
6543,T,190409,125309,40.714693N,73.943189W,19   ,27  ,261,         
6544,T,190409,125310,40.714693N,73.943281W,20   ,27  ,262,         
6545,T,190409,125311,40.71469N,73.943369W,20   ,26  ,262,         
6546,T,190409,125312,40.714686N,73.943466W,20   ,27  ,264,         
6547,T,190409,125313,40.714683N,73.943558W,20   ,27  ,265,         
6548,T,190409,125314,40.71467N,73.943656W,21   ,28  ,264,         
6549,T,190409,125315,40.714656N,73.943758W,21   ,30  ,263,         
6550,T,190409,125316,40.714651N,73.943851W,20   ,28  ,262,         
6551,T,190409,125317,40.714641N,73.943936W,20   ,24  ,261,         
6552,T,190409,125318,40.714633N,73.944009W,20   ,20  ,260,         
6553,T,190409,125319,40.714629N,73.944079W,19   ,18  ,261,         
6554,T,190409,125320,40.714629N,73.944143W,18   ,17  ,262,         
6555,T,190409,125321,40.714626N,73.944205W,18   ,17  ,262,         
6556,T,190409,125322,40.714621N,73.944273W,18   ,20  ,263,         
6557,T,190409,125323,40.714608N,73.944344W,19   ,24  ,263,         
6558,T,190409,125324,40.714598N,73.944431W,19   ,26  ,262,         
6559,T,190409,125325,40.714586N,73.944524W,18   ,29  ,261,         
6560,T,190409,125326,40.714573N,73.944621W,18   ,29  ,260,         
6561,T,190409,125327,40.714563N,73.944716W,17   ,28  ,260,         
6562,T,190409,125328,40.71455N,73.94481W,17   ,28  ,261,         
6563,T,190409,125329,40.714538N,73.944901W,18   ,28  ,261,         
6564,T,190409,125330,40.71453N,73.944996W,18   ,29  ,262,         
6565,T,190409,125331,40.714521N,73.945089W,18   ,28  ,263,         
6566,T,190409,125332,40.714515N,73.945179W,18   ,27  ,263,         
6567,T,190409,125333,40.714503N,73.945276W,19   ,28  ,263,         
6568,T,190409,125334,40.714488N,73.945374W,19   ,28  ,262,         
6569,T,190409,125335,40.714475N,73.945463W,19   ,25  ,262,         
6570,T,190409,125336,40.714463N,73.945546W,19   ,24  ,261,         
6571,T,190409,125337,40.714451N,73.945621W,19   ,21  ,261,         
6572,T,190409,125338,40.714446N,73.945693W,19   ,19  ,261,         
6573,T,190409,125339,40.71444N,73.945755W,19   ,16  ,260,         
6574,T,190409,125340,40.714433N,73.945806W,19   ,14  ,261,         
6575,T,190409,125341,40.714433N,73.945849W,19   ,11  ,271,         
6576,T,190409,125342,40.71443N,73.945876W,20   ,7   ,271,         
6577,T,190409,125343,40.71443N,73.945899W,20   ,6   ,271,         
6578,T,190409,125344,40.71443N,73.945916W,21   ,0   ,271,         
6579,T,190409,125345,40.714435N,73.945923W,21   ,0   ,271,         
6580,T,190409,125346,40.71444N,73.945923W,22   ,0   ,271,         
6581,T,190409,125347,40.714443N,73.945921W,22   ,0   ,271,         
6582,T,190409,125348,40.714445N,73.945918W,22   ,0   ,271,         
6583,T,190409,125349,40.714443N,73.945916W,22   ,0   ,271,         
6584,T,190409,125350,40.714443N,73.945914W,22   ,0   ,271,         
6585,T,190409,125351,40.714443N,73.945914W,22   ,0   ,271,         
6586,T,190409,125352,40.714443N,73.945914W,22   ,0   ,271,         
6587,T,190409,125353,40.714445N,73.945914W,22   ,0   ,271,         
6588,T,190409,125354,40.714445N,73.945914W,22   ,0   ,271,         
6589,T,190409,125355,40.714445N,73.945914W,22   ,0   ,271,         
6590,T,190409,125356,40.714445N,73.945914W,22   ,0   ,271,         
6591,T,190409,125357,40.714445N,73.945914W,22   ,0   ,271,         
6592,T,190409,125358,40.714445N,73.945914W,22   ,0   ,271,         
6593,T,190409,125359,40.714445N,73.945914W,22   ,0   ,271,         
6594,T,190409,125400,40.714445N,73.945914W,22   ,0   ,271,         
6595,T,190409,125401,40.714445N,73.945914W,22   ,0   ,271,         
6596,T,190409,125402,40.714445N,73.945914W,22   ,0   ,271,         
6597,T,190409,125403,40.714446N,73.945914W,22   ,0   ,271,         
6598,T,190409,125404,40.714446N,73.945914W,22   ,0   ,271,         
6599,T,190409,125405,40.714446N,73.945914W,22   ,0   ,271,         
6600,T,190409,125406,40.714446N,73.945914W,22   ,0   ,271,         
6601,T,190409,125407,40.714446N,73.945914W,22   ,0   ,271,         
6602,T,190409,125408,40.714446N,73.945913W,22   ,0   ,271,         
6603,T,190409,125409,40.714446N,73.945913W,22   ,0   ,271,         
6604,T,190409,125410,40.714448N,73.945913W,22   ,0   ,271,         
6605,T,190409,125411,40.714448N,73.945911W,22   ,0   ,271,         
6606,T,190409,125412,40.714448N,73.945911W,22   ,0   ,271,         
6607,T,190409,125413,40.714446N,73.945911W,22   ,0   ,271,         
6608,T,190409,125414,40.714446N,73.945911W,22   ,0   ,271,         
6609,T,190409,125415,40.714446N,73.945911W,22   ,0   ,271,         
6610,T,190409,125416,40.714446N,73.945911W,22   ,0   ,271,         
6611,T,190409,125417,40.714446N,73.945911W,22   ,0   ,271,         
6612,T,190409,125418,40.714446N,73.945911W,22   ,0   ,271,         
6613,T,190409,125419,40.714446N,73.945911W,22   ,0   ,271,         
6614,T,190409,125420,40.714446N,73.945911W,22   ,0   ,271,         
6615,T,190409,125421,40.714446N,73.945911W,22   ,0   ,271,         
6616,T,190409,125422,40.714446N,73.945911W,22   ,0   ,271,         
6617,T,190409,125423,40.714446N,73.945911W,22   ,0   ,271,         
6618,T,190409,125424,40.714446N,73.945911W,22   ,0   ,271,         
6619,T,190409,125425,40.714446N,73.945911W,22   ,0   ,271,         
6620,T,190409,125426,40.714446N,73.945911W,22   ,0   ,271,         
6621,T,190409,125427,40.714446N,73.945911W,22   ,0   ,271,         
6622,T,190409,125428,40.714446N,73.945911W,22   ,0   ,271,         
6623,T,190409,125429,40.714446N,73.945911W,22   ,0   ,271,         
6624,T,190409,125430,40.714446N,73.945911W,22   ,0   ,271,         
6625,T,190409,125431,40.714446N,73.945911W,22   ,0   ,271,         
6626,T,190409,125432,40.714446N,73.945911W,22   ,0   ,271,         
6627,T,190409,125433,40.714446N,73.945911W,22   ,0   ,271,         
6628,T,190409,125434,40.714446N,73.945911W,22   ,0   ,271,         
6629,T,190409,125435,40.714446N,73.945911W,22   ,0   ,271,         
6630,T,190409,125436,40.714446N,73.945911W,22   ,0   ,271,         
6631,T,190409,125437,40.714446N,73.945911W,22   ,0   ,271,         
6632,T,190409,125438,40.714446N,73.945911W,22   ,0   ,271,         
6633,T,190409,125439,40.714446N,73.945911W,22   ,0   ,271,         
6634,T,190409,125440,40.714446N,73.945911W,22   ,0   ,271,         
6635,T,190409,125441,40.714446N,73.945911W,22   ,0   ,271,         
6636,T,190409,125442,40.714446N,73.945911W,22   ,0   ,271,         
6637,T,190409,125443,40.714446N,73.945911W,22   ,0   ,271,         
6638,T,190409,125444,40.714446N,73.945911W,22   ,0   ,271,         
6639,T,190409,125445,40.714446N,73.945911W,22   ,0   ,271,         
6640,T,190409,125446,40.714446N,73.945911W,22   ,0   ,271,         
6641,T,190409,125447,40.714446N,73.945911W,22   ,0   ,271,         
6642,T,190409,125448,40.714446N,73.945911W,22   ,0   ,271,         
6643,T,190409,125449,40.714446N,73.945911W,22   ,0   ,271,         
6644,T,190409,125450,40.714446N,73.945911W,22   ,0   ,271,         
6645,T,190409,125451,40.714446N,73.945911W,22   ,0   ,271,         
6646,T,190409,125452,40.714446N,73.945911W,22   ,0   ,271,         
6647,T,190409,125453,40.714446N,73.945911W,22   ,0   ,271,         
6648,T,190409,125454,40.714448N,73.945913W,22   ,0   ,271,         
6649,T,190409,125455,40.714448N,73.945913W,22   ,0   ,271,         
6650,T,190409,125456,40.714449N,73.945913W,22   ,0   ,271,         
6651,T,190409,125457,40.714451N,73.945914W,22   ,0   ,271,         
6652,T,190409,125458,40.714451N,73.945916W,22   ,0   ,271,         
6653,T,190409,125459,40.714451N,73.945916W,22   ,0   ,271,         
6654,T,190409,125500,40.714451N,73.945921W,22   ,0   ,271,         
6655,T,190409,125501,40.714451N,73.945921W,22   ,0   ,271,         
6656,T,190409,125502,40.714451N,73.945921W,22   ,0   ,271,         
6657,T,190409,125503,40.714451N,73.945921W,22   ,0   ,271,         
6658,T,190409,125504,40.714449N,73.945921W,22   ,0   ,271,         
6659,T,190409,125505,40.714449N,73.945921W,22   ,0   ,271,         
6660,T,190409,125506,40.714449N,73.945921W,22   ,0   ,271,         
6661,T,190409,125507,40.714449N,73.945921W,22   ,0   ,271,         
6662,T,190409,125508,40.714449N,73.945921W,22   ,0   ,271,         
6663,T,190409,125509,40.714449N,73.945921W,22   ,0   ,271,         
6664,T,190409,125510,40.714449N,73.945921W,22   ,0   ,271,         
6665,T,190409,125511,40.714449N,73.945921W,22   ,0   ,271,         
6666,T,190409,125512,40.714451N,73.945921W,22   ,0   ,271,         
6667,T,190409,125513,40.714449N,73.945921W,22   ,0   ,271,         
